date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:14:21	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Apr%202023%2019:14:23%20GMT	http://super-mario3d-world.net/assets/modules/outdated/images/wario-waluigi-ball.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/modules/outdated/images/wario-waluigi-ball.png	(from http://super-mario3d-world.net/assets/css/microsite.css)
02:14:21	1299/1299	---M--	200	added ('OK')	image/png	etag:%2263daf19a-513%22	http://super-mario3d-world.net/assets/img/patterns/pattern-blue-dots.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-blue-dots.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:14:22	1539/1539	---M--	200	added ('OK')	image/png	etag:%2263daf19a-603%22	http://super-mario3d-world.net/assets/img/patterns/pattern-blue-lines.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-blue-lines.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:14:55	1963880/1963880	---M--	200	added ('OK')	video/mp4	etag:%2263daf19c-1df768%22	http://super-mario3d-world.net/assets/videos/home/BF-bg-overlay-2.mp4	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/videos/home/BF-bg-overlay-2.mp4	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:14:56	214168/214168	---M--	200	added ('OK')	image/png	etag:%2263daf19a-34498%22	http://super-mario3d-world.net/assets/img/patterns/pattern-characters-black.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-characters-black.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:15:40	265925/265925	---M--	200	added ('OK')	image/png	etag:%2263daf19a-40ec5%22	http://super-mario3d-world.net/assets/img/patterns/pattern-characters-red.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-characters-red.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:15:41	278981/278981	---M--	200	added ('OK')	image/png	etag:%2263daf19a-441c5%22	http://super-mario3d-world.net/assets/img/patterns/pattern-characters-green.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-characters-green.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:27	292160/292160	---M--	200	added ('OK')	image/png	etag:%2263daf19a-47540%22	http://super-mario3d-world.net/assets/img/patterns/pattern-characters-white.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-characters-white.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:28	3414/3414	---M--	200	added ('OK')	image/png	etag:%2263daf19a-d56%22	http://super-mario3d-world.net/assets/img/patterns/pattern-dark-spikes.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-dark-spikes.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:29	1200/1200	---M--	200	added ('OK')	image/png	etag:%2263daf19a-4b0%22	http://super-mario3d-world.net/assets/img/patterns/pattern-green-dots.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-green-dots.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:29	1275/1275	---M--	200	added ('OK')	image/png	etag:%2263daf19c-4fb%22	http://super-mario3d-world.net/assets/img/patterns/pattern-pink-dots.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-pink-dots.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:30	1267/1267	---M--	200	added ('OK')	image/png	etag:%2263daf19c-4f3%22	http://super-mario3d-world.net/assets/img/patterns/pattern-red-dots.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-red-dots.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:30	1269/1269	---M--	200	added ('OK')	image/png	etag:%2263daf19c-4f5%22	http://super-mario3d-world.net/assets/img/patterns/pattern-white-dots.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-white-dots.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:31	1276/1276	---M--	200	added ('OK')	image/png	etag:%2263daf19c-4fc%22	http://super-mario3d-world.net/assets/img/patterns/pattern-yellow-dots.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-yellow-dots.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:31	1279/1279	---M--	200	added ('OK')	image/png	etag:%2263daf19a-4ff%22	http://super-mario3d-world.net/assets/img/patterns/pattern-blue-dots-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-blue-dots-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:32	1998/1998	---M--	200	added ('OK')	image/png	etag:%2263daf19a-7ce%22	http://super-mario3d-world.net/assets/img/patterns/pattern-blue-lines-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-blue-lines-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:16:41	365155/365155	---M--	200	added ('OK')	image/png	etag:%2263daf19a-59263%22	http://super-mario3d-world.net/assets/img/patterns/pattern-characters-yellow.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-characters-yellow.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:17:43	440113/440113	---M--	200	added ('OK')	image/png	etag:%2263daf19a-6b731%22	http://super-mario3d-world.net/assets/img/patterns/pattern-characters-black-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-characters-black-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:18:11	553529/553529	---M--	200	added ('OK')	image/png	etag:%2263daf19a-87239%22	http://super-mario3d-world.net/assets/img/patterns/pattern-characters-green-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-characters-green-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:06	511054/511054	---M--	200	added ('OK')	image/png	etag:%2263daf19a-7cc4e%22	http://super-mario3d-world.net/assets/img/patterns/pattern-characters-red-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-characters-red-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:45	577699/577699	---M--	200	added ('OK')	image/png	etag:%2263daf19a-8d0a3%22	http://super-mario3d-world.net/assets/img/patterns/pattern-characters-white-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-characters-white-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:46	5994/5994	---M--	200	added ('OK')	image/png	etag:%2263daf19a-176a%22	http://super-mario3d-world.net/assets/img/patterns/pattern-dark-spikes-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-dark-spikes-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:47	1261/1261	---M--	200	added ('OK')	image/png	etag:%2263daf19a-4ed%22	http://super-mario3d-world.net/assets/img/patterns/pattern-green-dots-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-green-dots-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:48	1285/1285	---M--	200	added ('OK')	image/png	etag:%2263daf19a-505%22	http://super-mario3d-world.net/assets/img/patterns/pattern-pink-dots-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-pink-dots-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:49	1282/1282	---M--	200	added ('OK')	image/png	etag:%2263daf19c-502%22	http://super-mario3d-world.net/assets/img/patterns/pattern-red-dots-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-red-dots-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:50	1276/1276	---M--	200	added ('OK')	image/png	etag:%2263daf19c-4fc%22	http://super-mario3d-world.net/assets/img/patterns/pattern-white-dots-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-white-dots-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:50	1276/1276	---M--	200	added ('OK')	image/png	etag:%2263daf19c-4fc%22	http://super-mario3d-world.net/assets/img/patterns/pattern-yellow-dots-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/pattern-yellow-dots-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:51	235/235	---M--	200	added ('OK')	image/png	etag:%2263daf19a-eb%22	http://super-mario3d-world.net/assets/img/patterns/animation-wave.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/patterns/animation-wave.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:51	406/406	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263daf198-196%22	http://super-mario3d-world.net/assets/img/global/icon-close.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/global/icon-close.svg	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:52	243/243	---M--	200	added ('OK')	image/png	etag:%22641d7a5a-f3%22	http://super-mario3d-world.net/assets/img/global/patterns/sawtooth-blue.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/global/patterns/sawtooth-blue.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:53	243/243	---M--	200	added ('OK')	image/png	etag:%22641d7a5a-f3%22	http://super-mario3d-world.net/assets/img/global/patterns/sawtooth-blue-left.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/global/patterns/sawtooth-blue-left.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:53	243/243	---M--	200	added ('OK')	image/png	etag:%22641d7a5a-f3%22	http://super-mario3d-world.net/assets/img/global/patterns/sawtooth-red.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/global/patterns/sawtooth-red.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:53	252/252	---M--	200	added ('OK')	image/png	etag:%2263daf192-fc%22	http://super-mario3d-world.net/assets/img/border/arrow-blue.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/arrow-blue.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:54	217/217	---M--	200	added ('OK')	image/png	etag:%2263daf192-d9%22	http://super-mario3d-world.net/assets/img/border/arrow-white.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/arrow-white.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:55	238/238	---M--	200	added ('OK')	image/png	etag:%2263daf192-ee%22	http://super-mario3d-world.net/assets/img/border/arrow-yellow.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/arrow-yellow.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:55	200/200	---M--	200	added ('OK')	image/png	etag:%2263daf192-c8%22	http://super-mario3d-world.net/assets/img/border/half-wave-white.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/half-wave-white.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:55	286/286	---M--	200	added ('OK')	image/png	etag:%2263daf192-11e%22	http://super-mario3d-world.net/assets/img/border/wave-blue.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-blue.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:56	304/304	---M--	200	added ('OK')	image/png	etag:%2263daf192-130%22	http://super-mario3d-world.net/assets/img/border/wave-green.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-green.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:57	281/281	---M--	200	added ('OK')	image/png	etag:%2263daf192-119%22	http://super-mario3d-world.net/assets/img/border/wave-orange.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-orange.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:57	287/287	---M--	200	added ('OK')	image/png	etag:%2263daf192-11f%22	http://super-mario3d-world.net/assets/img/border/wave-pink.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-pink.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:57	256/256	---M--	200	added ('OK')	image/png	etag:%2263daf192-100%22	http://super-mario3d-world.net/assets/img/border/wave-white.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-white.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:57	280/280	---M--	200	added ('OK')	image/png	etag:%2263daf192-118%22	http://super-mario3d-world.net/assets/img/border/wave-yellow.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-yellow.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:58	456/456	---M--	200	added ('OK')	image/png	etag:%2263daf192-1c8%22	http://super-mario3d-world.net/assets/img/border/arrow-blue-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/arrow-blue-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:59	391/391	---M--	200	added ('OK')	image/png	etag:%2263daf192-187%22	http://super-mario3d-world.net/assets/img/border/arrow-white-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/arrow-white-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:19:59	445/445	---M--	200	added ('OK')	image/png	etag:%2263daf192-1bd%22	http://super-mario3d-world.net/assets/img/border/arrow-yellow-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/arrow-yellow-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:00	312/312	---M--	200	added ('OK')	image/png	etag:%2263daf192-138%22	http://super-mario3d-world.net/assets/img/border/half-wave-white-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/half-wave-white-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:00	567/567	---M--	200	added ('OK')	image/png	etag:%2263daf192-237%22	http://super-mario3d-world.net/assets/img/border/wave-blue-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-blue-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:01	594/594	---M--	200	added ('OK')	image/png	etag:%2263daf192-252%22	http://super-mario3d-world.net/assets/img/border/wave-green-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-green-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:02	544/544	---M--	200	added ('OK')	image/png	etag:%2263daf192-220%22	http://super-mario3d-world.net/assets/img/border/wave-orange-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-orange-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:02	562/562	---M--	200	added ('OK')	image/png	etag:%2263daf192-232%22	http://super-mario3d-world.net/assets/img/border/wave-pink-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-pink-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:02	480/480	---M--	200	added ('OK')	image/png	etag:%2263daf192-1e0%22	http://super-mario3d-world.net/assets/img/border/wave-white-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-white-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:03	528/528	---M--	200	added ('OK')	image/png	etag:%2263daf192-210%22	http://super-mario3d-world.net/assets/img/border/wave-yellow-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/border/wave-yellow-2x.png	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:03	159/159	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263daf196-9f%22	http://super-mario3d-world.net/assets/img/dotted-rule/dot-black.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/dotted-rule/dot-black.svg	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:04	159/159	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263daf196-9f%22	http://super-mario3d-world.net/assets/img/dotted-rule/dot-red.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/dotted-rule/dot-red.svg	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:05	156/156	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263daf196-9c%22	http://super-mario3d-world.net/assets/img/dotted-rule/dot-yellow.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/dotted-rule/dot-yellow.svg	(from http://super-mario3d-world.net/assets/css/global.css)
02:20:05	808/808	---M--	200	added ('OK')	image/png	etag:%2263daf19c-328%22	http://super-mario3d-world.net/assets/img/tube/tube-extension.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/tube/tube-extension.png	(from http://super-mario3d-world.net/assets/css/home.css)
02:20:06	1742/1742	---M--	200	added ('OK')	image/png	etag:%2263daf19c-6ce%22	http://super-mario3d-world.net/assets/img/tube/tube-extension-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/tube/tube-extension-2x.png	(from http://super-mario3d-world.net/assets/css/home.css)
02:20:06	114/114	---M--	200	added ('OK')	image/png	etag:%2263daf198-72%22	http://super-mario3d-world.net/assets/img/home/bowsers-fury/dot_pattern.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/bowsers-fury/dot_pattern.png	(from http://super-mario3d-world.net/assets/css/home.css)
02:20:17	67640/67640	---M--	200	added ('OK')	image/jpeg	etag:%2263daf198-10838%22	http://super-mario3d-world.net/assets/img/home/bowsers-fury/background-2x.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/bowsers-fury/background-2x.jpg	(from http://super-mario3d-world.net/assets/css/home.css)
02:20:18	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Apr%202023%2019:20:20%20GMT	http://super-mario3d-world.net/assets/img/sprite/nosvg.png?_=b58750b	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/sprite/nosvg5b45.png	(from http://super-mario3d-world.net/assets/css/alps.css)
02:20:18	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Apr%202023%2019:20:21%20GMT	http://super-mario3d-world.net/assets/img/png/nosvg/icon_close.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/png/nosvg/icon_close.png	(from http://super-mario3d-world.net/assets/css/alps.css)
02:20:19	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Apr%202023%2019:20:21%20GMT	http://super-mario3d-world.net/assets/img/png/nosvg/icon_logout.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/png/nosvg/icon_logout.png	(from http://super-mario3d-world.net/assets/css/alps.css)
02:20:20	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Apr%202023%2019:20:22%20GMT	http://super-mario3d-world.net/assets/img/png/nosvg/icon_setting.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/png/nosvg/icon_setting.png	(from http://super-mario3d-world.net/assets/css/alps.css)
